TAID,Class,BCUTi-1l,BCUTdv-1h,BCUTs-1l,BCUTi-1h,BCUTZ-1l,BCUTs-1h,BCUTd-1h,BCUTv-1l,SIC0,BCUTse-1l,BCUTse-1h,BCUTdv-1l,EState_VSA8,nBase,PEOE_VSA7,SLogP,SMR_VSA6,BCUTZ-1h,SMR_VSA3,AATSC0v,ETA_dEpsilon_D
TOX-52208,1,10.95881427,5.06664058,1.290996554,14.56086925,5.699144694,4.005282084,3.263284682,15.58403863,0.377462252,2.440024417,3.495525827,0.773083371,4.983978521,0,19.05647134,3.06972,5.733667477,17.00212386,9.551078169,50.68585131,0.067226891
TOX-77761,0,10.32586808,6.025987627,0.304859247,13.6600579,5.742337539,7.016953899,4.040588377,14.69784722,0.245780419,2.488107216,3.795518941,0.644789584,20.7712116,0,104.1248118,4.1321,0.0,16.01493733,0.0,50.00110683,0.048290598
TOX-45621,0,11.09645224,6.024405179,1.290830931,14.54438311,5.835620231,7.010436946,3.125385769,14.70177777,0.310788704,2.576944665,3.705321385,0.988941722,10.63357721,0,20.26829602,-0.7504,19.63426922,8.024528478,15.53348694,45.90841739,0.06377709
TOX-1662,1,10.97119843,6.028743867,1.132936586,14.54327542,5.710801289,7.008270424,4.029905448,14.70146715,0.292166853,2.456254714,3.714111766,1.837085739,17.05194994,1,19.38639965,1.405,6.544756406,8.028784505,4.899909731,51.12385506,0.0
TOX-76620,0,10.47855557,6.004352509,0.401323603,14.54506185,5.854206198,6.002599822,3.119193742,14.7068187,0.401945082,2.475675048,3.674556039,0.548567116,5.087295063,0,0.0,1.3212,31.45640167,17.00212334,9.757711253,53.26416033,0.081292517
TOX-41737,0,11.06969906,6.030489527,1.314082429,13.6452147,5.809310833,7.009360514,3.042876387,14.69976983,0.195711399,2.554449233,3.716953132,0.98714361,13.8474744,0,12.84164325,6.3708,26.42752786,8.031363364,0.0,48.33197782,0.0
TOX-43133,0,11.09645224,6.024394936,1.348372766,14.5441523,5.835620235,7.010437432,3.125319183,14.70177605,0.364276027,2.576951499,3.705355978,1.857177362,5.316788604,0,6.420821623,-1.7897,19.63426922,8.024530304,10.21669833,43.9165552,0.114705882
TOX-21219,1,10.94696364,7.004061667,1.304301453,17.42477221,5.685301698,8.001919254,3.244582931,13.30412058,0.287595319,2.428216937,4.009949481,0.773996265,23.73978886,1,43.42134815,4.0049,37.62369176,17.00110332,4.899909731,51.71465734,0.0
TOX-4174,0,10.33742629,6.024395538,0.624891284,14.54028243,5.8321775,7.010449347,3.125319775,14.70047271,0.410417289,2.568532598,3.714410251,0.651685642,5.316788604,0,6.420821623,-0.0475,17.25856082,16.0030442,5.316788604,51.56938503,0.078431373
TOX-5790,0,11.093872,6.005003077,1.352933991,13.62699492,5.83348367,6.00269142,2.184326842,14.70630617,0.278212705,2.578790273,3.676582697,0.987941778,6.9237372,0,6.420821623,0.7954,19.82064589,8.010457225,0.0,44.75332667,0.065740741
TOX-53155,1,10.95333198,6.010083409,1.248851233,14.5402273,5.69283979,6.002602844,3.180747125,14.70549059,0.248301833,2.437615456,3.683248744,0.993589327,12.2405258,1,43.17347859,2.6643,27.37123345,8.014148468,5.316788604,50.49886621,0.039901235
TOX-36485,1,10.95868504,6.007551068,1.197009577,14.54022961,5.699917609,6.002600456,4.017039968,14.70630461,0.310939069,2.441693295,3.6772745,0.773072282,5.316788604,1,32.90394574,3.1212,13.15163837,17.00212427,5.316788604,53.43335326,0.058359788
TOX-71644,0,10.94564293,7.004066133,1.241146197,17.42477221,5.683542392,8.001920198,3.295427891,13.30411958,0.290345143,2.426590844,4.009959161,0.99358355,12.2405258,1,38.31893621,1.79812,35.97884509,9.004068951,5.316788604,48.69834874,0.041248038
TOX-7310,0,10.31139086,6.022152099,0.60483183,14.55775168,5.75403297,7.008277623,3.264991697,14.7025353,0.348170943,2.486615161,3.704613747,0.653176015,9.967957042,0,13.8474744,0.48194,12.34054944,16.0045049,14.53505669,49.56294783,0.078947368
TOX-3060,0,10.31186601,6.024090828,0.290619416,14.75106095,5.805189633,7.015026258,4.128497818,14.69997187,0.400947054,2.533415939,3.767341522,0.642963563,10.3120669,0,6.9237372,-1.5232,0.0,16.01301172,19.89377957,43.72366857,0.032619048
TOX-42899,0,10.31322351,6.023236264,1.107011676,14.54442531,5.768582275,7.009355916,4.039275356,14.70178023,0.305268213,2.509091455,3.704099025,0.653462852,17.55731441,0,43.3161504,1.74,0.0,16.00441176,10.63357721,51.99467587,0.054444444
TOX-72477,0,10.97301051,6.031392638,1.132811128,14.54457302,5.712630765,7.010689157,4.023034701,14.70015159,0.19923323,2.458035656,3.719748936,0.987502436,0.0,1,73.54959936,1.8335,34.92182101,8.036623021,4.899909731,47.4052192,0.04419535
TOX-12363,1,10.94306804,5.009385358,1.160772826,14.54453111,5.682764259,2.281658564,4.030083496,15.59167451,0.212648738,2.428759379,3.261800686,0.994937779,85.74459753,1,43.75127647,3.9512,20.64010037,7.03332012,4.899909731,54.97145201,0.0
TOX-3203,0,10.95397579,6.022003294,1.291473433,14.54024673,5.692605398,7.008291963,3.230778923,14.7014408,0.352225781,2.436439767,3.713713818,0.773083371,5.316788604,0,23.7625527,4.3641,5.316788604,17.00212467,0.0,50.68834513,0.054660461
TOX-40082,1,10.95454072,6.023203643,1.153922249,14.54453567,5.69422548,7.009357492,4.029863391,14.70178373,0.225771758,2.44020549,3.703474973,0.987219299,29.165378,1,36.9586505,4.486,24.53417895,8.023256576,4.899909731,52.36185365,0.0
TOX-4160,0,10.33782269,6.036910499,0.617315956,14.54424649,5.693902498,7.011538084,4.023085931,14.69894187,0.294024816,2.439597437,3.728771826,0.659351225,10.05365156,1,26.33466309,1.2958,6.606881965,16.00200476,10.21669833,48.5503853,0.052589286
TOX-9084,0,10.346624,6.028088094,1.192699637,14.53780797,5.846813333,7.008268518,3.12289209,14.70146843,0.402310877,2.574228474,3.713916153,0.5472056,17.3656521,1,6.9237372,-0.1934,12.35973557,16.00121099,0.0,50.11041654,0.161111111
TOX-13085,1,10.94224748,5.023822966,1.30389651,14.54527528,5.68240621,2.244818466,3.230527339,15.59112024,0.266491081,2.427401907,3.494578119,0.773071803,48.17993778,1,62.45329325,5.567,32.08476651,17.00212516,4.899909731,55.28378171,0.0
TOX-4078,0,10.94327635,6.022076153,1.071432066,14.5432757,5.682770845,7.008271068,4.121027239,14.70233184,0.267807199,2.427731669,3.702174356,1.89527481,11.47884541,1,30.89228343,1.3014,13.08951281,8.022459704,4.899909731,50.38905496,0.041880342
TOX-34270,0,10.4353455,6.025710521,1.003545604,14.54488296,5.687531754,7.011542596,3.321829442,14.70034559,0.380367109,2.416407753,3.715090401,0.151462965,10.63357721,0,67.77261188,1.975,25.95688898,53.00226824,10.21669833,66.69721448,0.061306122
TOX-66176,0,10.94679808,6.024843246,1.349813767,14.56003895,5.686227891,7.010468854,3.285004405,14.70040527,0.271669291,2.430377073,3.715008661,0.987847939,4.983978521,0,37.96448165,3.1514,0.0,8.030013529,9.384673127,48.59958526,0.034799609
TOX-2844,0,10.31169133,6.019709946,0.29510115,14.53710254,5.687533368,7.016338678,4.045289943,14.70023786,0.379613929,2.426682041,3.771047689,0.63967014,0.0,0,36.9586505,0.36232,5.752853607,16.01434764,0.0,52.21233799,0.066873065
TOX-109483,1,10.9603596,6.028211615,1.385152895,14.54453791,5.698283059,7.008272126,3.194061783,14.70145803,0.254020192,2.441981125,3.714582591,0.9872569,18.74738413,1,37.35498109,4.3031,31.14106091,8.028857106,4.899909731,51.48977552,0.0
TOX-38225,1,10.95390021,6.023369423,1.254355478,14.54428556,5.693486948,7.00935977,3.139748356,14.70177785,0.239397954,2.438848669,3.703933686,0.987935557,15.53348694,1,62.18089745,3.0285,32.78590759,8.023529473,15.53348694,50.8762236,0.031085044
TOX-39260,1,10.92906856,6.025072431,1.15841006,14.53782422,5.668439353,7.010461177,4.024018311,14.70178906,0.258773317,2.412188055,3.70719229,0.993596632,0.0,1,13.8474744,1.0203,0.0,8.027030259,0.0,47.80621278,0.086111111
TOX-6157,1,10.29257705,6.014563368,0.271890922,13.64185748,5.887652472,7.006601551,4.029434968,14.70468294,0.330396742,2.441083243,3.71407728,0.4864671,6.9237372,0,30.9820528,3.6538,30.47232475,16.01112616,0.0,56.26244414,0.0
TOX-42885,0,11.03789501,6.024517982,1.126091833,14.54451676,5.775926949,7.010441756,4.034567867,14.70178023,0.35927629,2.515760702,3.706980759,0.993936491,10.63357721,0,18.75954929,0.1588,0.0,8.024714978,10.63357721,46.02140531,0.077678571
TOX-2430,0,10.9102823,6.024586388,1.365599324,14.54338914,5.649742149,7.010455279,3.294565201,14.70046626,0.332627554,2.395122658,3.714633605,1.991658693,0.0,0,17.51895835,1.5204,6.544756406,8.029536911,4.899909731,44.07394395,0.029122807
TOX-31244,0,11.03968399,6.021978774,1.145582219,14.54332609,5.779087426,7.008269346,3.177401611,14.70255214,0.228279477,2.524581756,3.701969669,0.987821744,13.8474744,0,49.35491068,2.6797,19.69639478,8.022105181,4.899909731,49.35480171,0.025087719
TOX-6184,0,11.05734708,6.013545817,1.114400364,14.56015181,5.794650385,6.01008823,4.028778141,14.70419145,0.270595874,2.534419459,3.697150991,0.993600924,15.95036581,7,13.97140918,-7.94836,20.26143591,8.023912587,15.95036581,42.0848709,0.20877193
TOX-45531,0,10.3379777,6.024522152,0.622123114,14.54452034,5.778786627,7.010444845,4.034565864,14.70178023,0.303613058,2.514527798,3.707015537,0.654889915,17.55731441,0,18.59449685,2.0607,5.752853607,16.00200256,10.63357721,50.42231356,0.05497076
TOX-11239,1,10.3362939,6.022134911,0.621015749,13.6427065,5.693844689,7.00829245,3.134715544,14.70117255,0.334807889,2.438671449,3.713851252,0.251438449,31.8598878,0,24.26546827,4.3884,34.52562208,35.0014262,0.0,61.86856287,0.024603175
TOX-11961,1,10.95440508,6.022017452,1.304363391,14.54589145,5.692955773,7.008269582,3.231350328,14.70270977,0.298654533,2.43687155,3.701981748,0.773997845,10.21669833,1,44.42717931,3.6054,37.40155511,17.00110281,4.899909731,51.90925628,0.022633164
TOX-2112,1,11.15402489,5.009682317,1.276504251,14.54389406,5.889257479,2.128074213,3.025752007,15.59209681,0.359893574,2.617858414,3.493019643,0.767070867,4.899909731,1,7.047671983,1.3958,31.89719168,17.00212121,4.899909731,55.41307877,0.0
TOX-6038,1,10.20091627,7.004118101,0.259944832,14.59474056,5.691708829,8.00193535,4.029453446,14.65153901,0.409727,2.409595603,3.756995591,0.39055915,0.0,0,19.05647134,2.79932,14.21959508,16.04247279,0.0,50.1807148,0.0
TOX-20649,0,10.99330309,6.028618128,1.432543109,14.56003012,5.724416697,7.009364321,3.298076354,14.70068728,0.341332814,2.454279943,3.71489045,0.987929348,4.983978521,0,25.98020854,1.17962,6.606881965,8.029235151,9.384673127,47.17474058,0.0
TOX-1683,0,10.34662403,6.023195913,1.192260189,14.54028049,5.846703707,7.00936713,3.123379212,14.70068342,0.443767729,2.573029345,3.714049854,0.547205818,17.94557775,0,0.0,-0.4945,5.752853607,16.00121113,5.316788604,48.65860873,0.160769231
TOX-18024,0,10.3118899,5.053493792,0.610238719,14.554302,5.692195799,3.053208647,3.144260941,15.58688133,0.290145271,2.437061847,3.321111065,0.650343529,22.10911739,0,5.563451492,4.5607,0.0,16.00450286,4.983978521,53.16148252,0.0
TOX-21889,1,10.94623145,6.022151184,1.178665703,14.54488516,5.685839353,7.008270318,4.03475344,14.70248398,0.246437232,2.431385688,3.702489409,0.987810581,5.316788604,1,32.14598415,2.6445,33.79173874,8.022271794,10.21669833,51.60129515,0.019888889
TOX-33285,0,10.31746328,6.021366244,0.291559264,14.54514037,5.847562135,7.014496563,4.038567582,14.7006183,0.376232964,2.441668931,3.778694154,0.540503307,5.087295063,0,13.34455882,1.0099,38.37692381,17.00110345,9.757711253,50.4667839,0.034172932
TOX-40202,1,10.96736828,6.02894598,1.059787872,13.6474938,5.707049458,7.009392751,4.119247712,14.69972528,0.202300999,2.452906972,3.718621994,0.994890432,26.84723171,0,98.70982135,2.7932,20.32356147,8.033448171,0.0,48.91149523,0.065596146
TOX-4081,0,10.98816426,7.004131496,1.392984264,14.60165123,5.723637485,8.001936307,3.13581036,14.64234985,0.406718044,2.46327579,3.77215281,1.896461651,15.13835571,0,12.13273414,0.0197,13.15163837,8.064861647,10.30076712,41.02972147,0.042777778
TOX-24001,0,10.99837841,7.004052591,1.513748042,14.76009586,5.732451657,8.001915855,3.073605703,14.69670417,0.379550308,2.470744136,3.681859773,0.994950827,10.33750304,0,6.066367068,0.8803,14.09534397,8.01227153,5.008912524,44.52685965,0.0
TOX-31296,1,10.93081705,6.038778095,1.197011244,14.54023257,5.670143307,7.008284259,4.017046089,14.69791967,0.265462292,2.41343656,3.735068047,0.989516685,5.316788604,1,45.39113443,2.22922,13.15163837,8.038971579,5.316788604,49.7679586,0.046464646
TOX-67474,0,11.03600844,6.023851274,1.244461496,14.5672269,5.7581249,7.009376832,3.33786708,14.70177583,0.271372707,2.476234074,3.709452452,0.987200394,29.04815126,1,19.51033443,-0.0417,31.55793979,8.024030207,23.5851872,46.14501731,0.041483516
TOX-8441,1,10.96733602,6.022234713,1.061362579,13.64313158,5.707019595,7.009682404,4.119201057,14.70063816,0.190732318,2.452895377,3.71416601,0.99190351,40.69470611,0,103.6218962,6.4126,0.0,8.029183718,0.0,51.5881199,0.027233115
TOX-1918,1,10.95820107,6.023526716,1.231140268,14.5608369,5.694691498,7.009371519,3.284090984,14.70173061,0.28641577,2.43417733,3.707548113,0.774001312,14.86786677,1,56.13905662,3.3532,19.63426922,17.00110362,24.00206607,50.22164665,0.033789683
TOX-4036,0,10.30204124,5.016635129,1.166831649,14.54327357,5.880099705,2.07937047,3.122677198,15.59251591,0.359893574,2.575604523,3.265532067,0.551721651,26.47626355,0,13.8474744,1.5429,13.08951281,16.00648518,4.899909731,60.20920585,0.057407407
TOX-13307,0,10.31977155,6.017801027,0.298942346,14.55900696,5.700840178,7.014206694,4.043808541,14.70161452,0.375964016,2.442874252,3.768211931,0.644236818,14.69005191,0,12.13273414,0.6485,17.93585879,16.01312225,9.967957042,47.1479085,0.056969697
TOX-48556,1,10.96037309,7.004119152,1.249329631,14.59481721,5.698388666,8.001936895,3.137341835,14.65155573,0.293982808,2.442268542,3.756927375,1.895215631,10.63357721,1,18.19910121,2.0362,31.55793979,8.054570202,5.316788604,48.06256398,0.064197531
TOX-57455,0,10.33821136,6.023278562,0.625116404,14.543325,5.68802305,7.009369091,3.228111899,14.70068353,0.37014218,2.432845862,3.714103253,0.651800966,0.0,0,12.13273414,1.5313,18.1743984,16.00200193,4.899909731,50.68015512,0.034436275
TOX-38407,0,10.4353455,6.025686594,1.003544917,14.54284462,5.687533971,7.011542873,3.320993134,14.70034556,0.380367109,2.416421086,3.715099546,0.151462965,15.95036581,0,74.69634908,2.0213,12.36446059,53.00226824,10.63357721,66.69721448,0.078922824
TOX-74970,0,10.95873464,7.004116555,1.442956377,14.59503676,5.69378778,8.001935396,3.19742466,14.65159159,0.404668204,2.434164409,3.756820539,2.828932245,15.28474565,3,6.066367068,0.77647,5.316788604,8.054438448,9.967957042,38.74514009,0.153769841
TOX-26336,0,10.98291613,5.012299077,1.058580101,14.54327449,5.7225112,6.00365633,4.049681322,14.70720222,0.215416094,2.467823047,3.668986992,0.987918337,25.32631981,1,66.88776208,2.821,13.08951281,8.007228409,4.899909731,51.82179899,0.035358025
TOX-7887,1,11.07642111,5.009916471,1.160664089,14.54135635,5.814796719,6.005838047,3.171609588,14.70714648,0.326715929,2.55506082,3.67389775,0.767070712,10.63357721,2,0.0,-1.9132,37.93903251,17.00212329,10.63357721,47.77335514,0.172751323
TOX-19691,0,11.02926724,5.182121844,1.43818769,14.69536975,5.760158364,3.070920406,3.250904756,15.44193825,0.297367118,2.491480969,3.424239105,0.9872569,33.81402298,0,20.7712116,1.27892,17.98942254,7.188353386,19.58203674,47.27171693,0.0
TOX-36397,0,11.03606356,6.02927945,1.367117856,14.5668973,5.758494812,7.010456583,3.319274834,14.70044755,0.320395014,2.477076121,3.71622796,0.987870699,9.967957042,0,6.9237372,-0.7612,37.68581732,8.029871136,24.00206607,44.3179002,0.025111111
TOX-15016,0,10.95341422,5.006100076,1.254422503,14.54022115,5.693906635,6.0025994,3.201707616,14.70816336,0.306731722,2.437948881,3.667574327,0.774002584,5.316788604,1,6.066367068,2.3714,6.544756406,17.00110202,5.316788604,53.24296695,0.066539116
TOX-4154,0,11.04335981,6.022008512,1.203945407,14.53780251,5.782625984,7.008290085,3.122829353,14.70144268,0.307729587,2.526827257,3.713666702,1.881637592,0.0,1,38.14594894,0.8361,6.544756406,8.028632449,0.0,47.00729349,0.123376623
TOX-21153,1,10.98910086,6.033344621,1.060931906,13.65448093,5.728671031,7.00939507,4.120576862,14.6997695,0.196607026,2.473727733,3.723994591,0.993056768,6.9237372,0,106.7975038,0.6131,13.21376393,8.040029228,0.0,47.51362778,0.064646465
TOX-42889,0,11.02922499,6.024521696,1.105482617,14.54451906,5.767521034,7.01044373,4.039394972,14.70178023,0.304647524,2.508347387,3.707003772,0.992564793,24.48105161,0,23.67162418,0.8968,0.0,8.024721379,10.63357721,47.82919844,0.06130031
TOX-69834,0,10.93670166,6.021932049,1.225320938,14.55663781,5.675727674,7.008268861,3.277891724,14.70271562,0.279271254,2.420531836,3.701436431,0.996961674,16.03432411,0,25.32883194,2.8892,0.0,8.021959062,14.53505669,50.87083832,0.022438672
TOX-7581,0,10.46188931,6.011517596,0.297781036,14.54797972,5.709369786,7.006635147,4.027549654,14.70366631,0.391578114,2.448221756,3.723384652,0.540224133,9.507725683,1,6.9237372,0.16362,0.0,15.0111741,4.983978521,45.89778586,0.161210317
TOX-37929,1,10.95341422,5.006101243,1.197017716,14.54022706,5.693906555,6.002599673,4.017037123,14.7081632,0.290672539,2.437948424,3.667576589,0.773998464,26.0880002,1,26.83757867,2.7615,6.544756406,17.00110211,5.316788604,53.1899104,0.061587302
TOX-6589,0,10.93702391,4.268448398,1.263651586,14.54798137,5.676092862,4.00456162,3.240152793,15.58938045,0.272820614,2.4212192,3.293457861,0.993932101,23.18307973,1,24.97437738,2.0576,0.0,7.044972546,4.983978521,52.16527359,0.086538462
TOX-3923,0,10.4353455,6.024445476,1.003528404,14.54262207,5.68753237,7.010460041,3.321114567,14.70177756,0.33755754,2.416422908,3.70656887,0.151462965,15.95036581,0,74.69634908,-1.0143,31.74431646,53.00226863,10.63357721,62.95227653,0.125755248
TOX-2163,1,10.9461418,7.005149846,1.231114823,17.42581683,5.685640409,8.002963191,3.281671701,13.30315401,0.25048916,2.431171791,4.011231283,1.855980242,9.883888252,1,79.75314829,5.857,19.63426922,9.005165066,14.4509879,51.26715722,0.014953982
TOX-10031,1,10.95364787,6.023274867,1.26666546,14.54146316,5.693074918,7.009393543,3.215869439,14.69977294,0.295480657,2.438000926,3.716649352,1.895321098,10.63357721,2,12.13273414,1.2286,13.08951281,8.031271723,10.63357721,47.11779768,0.113942308
TOX-70036,1,10.95191548,6.028752892,1.294516673,14.54439079,5.691155463,7.009359734,3.239746026,14.70068355,0.257805194,2.43575049,3.714992004,0.987206253,16.69994428,1,62.55987824,4.0163,23.30621115,8.029277138,5.316788604,50.42671655,0.035
TOX-70039,1,10.95191548,6.028559132,1.350476155,14.54433974,5.691155413,7.009361915,3.239711637,14.70063279,0.264343145,2.4357489,3.715032342,0.988014447,10.63357721,1,49.09138463,2.9903,36.51997508,8.029416769,5.316788604,49.60272056,0.051293103
TOX-41294,1,10.95308978,5.012778266,1.160638009,14.54326594,5.692759728,6.002557803,4.023995114,14.70816232,0.209606492,2.438569507,3.66776712,0.988906924,30.88011827,1,56.67497846,4.1864,19.63426922,8.006108168,4.899909731,51.56362945,0.020707071
TOX-72310,0,10.43534549,6.024452208,1.003554639,14.54180147,5.687590323,7.010454706,3.320758736,14.70046963,0.422649604,2.416493119,3.714525277,0.151462965,10.63357721,0,67.77261188,2.5166,12.36446059,53.00226791,5.316788604,70.13725458,0.072639752
TOX-17778,1,10.96730889,6.033655805,1.059585551,13.6588163,5.70698911,7.010530255,4.119373509,14.69976245,0.193156306,2.452849802,3.729275353,0.991647407,26.84723171,0,92.79191531,-1.3211,26.42752786,8.044450951,0.0,47.10964411,0.089433132
TOX-39144,1,10.94329091,6.009840069,1.06899,14.8603068,5.682783276,6.027395642,4.121029585,14.70617836,0.28538387,2.427755366,3.678396498,1.893144171,21.98961205,1,43.85786146,2.24268,13.08951281,8.011126992,4.899909731,48.74582256,0.039285714
TOX-2715,0,10.31977098,6.018026171,0.298941891,14.55900823,5.700840178,7.014205577,4.043809464,14.70155904,0.358125426,2.442874247,3.768228511,0.644234832,14.69005191,0,12.13273414,1.3026,25.04565633,16.01312237,9.967957042,48.09597579,0.027994228
