TAID,Class,BCUTi-1l,BCUTv-1l,BCUTi-1h,SIC0,fragCpx,BCUTdv-1h,SlogP_VSA2,BCUTd-1h,BCUTZ-1h,ATSC0i,BCUTZ-1l,EState_VSA8,ETA_psi_1,BCUTdv-1l,PEOE_VSA7,IC0,AATSC0v,Xch-6dv,BCUTd-1l
TOX-23961,1,10.95957358,14.70553406,14.55329728,0.333511367,49.05,6.009889315,33.39291358,3.231570981,8.013327816,43.02352224,5.698206477,10.30919334,0.51048951,0.996623372,12.13273414,1.636503788,47.41645571,0.046878034,0.987200117
TOX-51056,0,10.33784031,14.70178153,14.5440174,0.426100796,12.05,6.024483044,34.12715613,3.182366137,16.00200288,33.13874524,5.832524179,0.0,0.504398827,0.659366971,0.0,1.871569948,49.66893682,0.138813046,0.97256266
TOX-4373,1,10.94396592,14.70146398,14.54327078,0.219122578,79.03,6.028132152,37.1103662,4.034755598,8.028780392,77.70126127,5.683637461,25.67112133,0.624172185,0.987162952,30.63723742,1.278117898,52.61953306,0.06415003,0.977894513
TOX-73069,1,10.94368219,14.70816136,14.54327226,0.267195034,114.04,5.013288564,29.13779077,4.029947664,17.00320449,60.13920531,5.68323886,24.8137512,0.622245819,0.771223122,61.06078455,1.467395874,55.27772786,0.090786843,0.987130031
TOX-44599,1,10.93887295,14.70171038,14.5458673,0.274506804,139.08,6.023037785,58.43944249,3.315367426,8.024682938,74.57580307,5.677720186,15.53348694,0.516713092,0.995401159,31.99752313,1.579755775,47.87109135,0.128702632,0.977582094
TOX-61550,1,10.94862982,14.70681326,14.55412437,0.302090377,79.03,6.007648907,30.61798463,3.179748627,8.010148406,43.74385989,5.688132311,34.15778274,0.591160221,1.895986479,17.54772461,1.467549308,50.90738736,0.087718663,1.751812752
TOX-2061,1,10.92986028,14.70145496,14.55189832,0.240129577,286.05,6.028138707,41.73927507,3.302430846,8.028865915,86.89008674,5.66896064,53.27508673,0.605337079,0.996019556,48.56394282,1.41259659,51.82009823,0.218495172,0.977912427
TOX-72794,1,10.94622462,14.70116084,14.5445377,0.22255819,85.04,6.028357508,44.72307932,4.034758997,8.029044797,82.27399431,5.685864526,13.8474744,0.600896861,0.987678674,37.56097462,1.319934166,51.85586489,0.06415003,0.97785634
TOX-33894,1,10.95454072,14.70270983,14.5445317,0.216197181,139.03,6.021984828,35.98028393,3.200690213,8.022024786,83.12164457,5.694225376,66.11186334,0.641693811,0.987803012,43.37947212,1.271810846,52.86331616,0.107183178,0.977646355
TOX-18703,1,10.95371371,14.70064089,14.54374061,0.275675727,22.06,6.028543344,48.12407333,3.205291541,8.029333908,61.88717222,5.692497797,5.316788604,0.525951557,0.987163055,31.64306857,1.522711956,48.33987185,0.024056261,0.977211773
TOX-64626,1,10.93648724,14.70720224,14.54390962,0.198023815,295.03,5.012113421,46.95516651,4.028936748,8.007233534,96.18083089,5.676170732,57.85128476,0.63751763,0.993035654,103.8367595,1.221792085,52.4755839,0.283531131,0.992995494
TOX-36485,1,10.95868504,14.70630461,14.54022961,0.310939069,18.05,6.007551068,29.90105741,4.017039968,17.00212427,47.29807841,5.699917609,5.316788604,0.565568862,0.773072282,32.90394574,1.619822579,53.43335326,0.024056261,0.988806482
TOX-12185,1,10.94622454,14.70114323,14.54454192,0.239682419,76.04,6.028353484,44.72307932,4.03475139,8.029055536,71.17720171,5.685864392,11.82364693,0.589108911,0.99285137,38.56680577,1.366295181,51.70587727,0.06415003,0.97786672
TOX-6678,1,10.9608287,15.58606685,14.5574802,0.319026188,11.03,5.023396646,13.00722655,3.162686393,7.068525695,34.87294063,5.699627054,0.0,0.584269663,0.996972026,12.13273414,1.422675468,49.01244551,0.032075015,0.972874849
TOX-56360,1,10.95940726,14.64225873,14.60162143,0.289559456,139.1,7.004138177,70.02535642,3.231662386,8.06523018,66.7931053,5.698804195,10.15437719,0.463225806,0.996623292,25.09831217,1.642504395,45.45843968,0.184025451,0.972810795
TOX-79411,0,11.01107876,14.65150144,14.64335341,0.295592282,139.1,7.004122801,83.95714491,3.139243766,8.05506039,73.7965436,5.749432004,21.82496419,0.491913747,0.987935573,19.0319451,1.685005987,45.75628522,0.144885696,0.972726044
TOX-19246,0,10.93350565,14.70053097,14.55089929,0.335838024,99.06,6.023877255,22.43587464,3.291642603,8.029626499,43.20934611,5.669862189,0.0,0.488593156,0.98801411,12.99010427,1.647920442,44.94842668,0.070991455,0.972763949
TOX-63809,0,11.01106852,14.70057952,14.54326749,0.298153102,15.04,6.028745483,37.1103662,3.135850585,8.029683669,41.90857431,5.750631066,18.74738413,0.522727273,0.9872569,25.22224695,1.490765512,48.31507635,0.019641855,0.977928825
TOX-23784,1,10.95964786,14.7058429,14.54022586,0.256047663,67.04,6.010826384,30.40397298,3.179199913,8.012261287,61.7574723,5.699083215,5.316788604,0.574585635,0.988939015,24.26546827,1.406176151,51.15086394,0.059852793,0.988602241
TOX-51716,0,10.31322331,15.59162939,14.5455519,0.270867794,18.04,5.016761483,24.7467061,3.131043341,16.00441172,61.44679307,5.698346642,48.09263116,0.642180095,0.653462717,50.33081612,1.431645237,53.560128,0.027777778,0.957282604
TOX-19141,1,10.94586963,14.7024013,14.54028708,0.239440818,144.04,6.022018341,18.12350467,4.028989968,8.022284209,74.75572751,5.68550671,5.316788604,0.600896861,0.995524544,28.82308861,1.371497959,52.30500217,0.091927808,0.972825981
TOX-28923,0,10.31284152,15.58938261,14.54797038,0.357977694,11.03,5.033366509,9.972480623,3.062932083,16.004411,36.78814633,5.718985304,4.983978521,0.642585551,0.653448911,18.55355576,1.572351663,54.97870895,0.021516574,0.972906889
TOX-66754,0,10.93284096,14.70172102,13.64675078,0.237848963,430.16,6.025589856,129.1944472,3.282784946,8.031611293,104.5463411,5.671753552,0.0,0.457271364,0.993723803,25.12283841,1.512137152,45.76719098,0.111999266,0.977542576
TOX-75946,0,10.91585065,14.70116227,14.54453451,0.274899275,61.04,6.028256685,44.72307932,3.239131671,8.029030018,54.3443586,5.655497944,0.0,0.562874251,0.99493822,25.54793525,1.452953238,50.72777248,0.051834039,0.977871828
TOX-34333,0,11.05813596,14.70201869,14.54393789,0.263912222,194.17,6.022570808,147.9258531,3.197318605,8.025994315,96.65696095,5.795419857,5.316788604,0.442564559,1.890184642,19.38639965,1.668434089,42.7450248,0.162715636,0.977655721
TOX-52973,1,10.93887294,14.70171038,14.5458684,0.261305248,85.08,6.023038295,58.43944249,3.315367325,8.024685211,79.36465059,5.677720166,29.38096134,0.52232747,0.987144715,31.99752313,1.537165499,47.91782302,0.049645691,0.977523716
TOX-7587,1,10.95318311,15.58805164,14.55206199,0.270971692,61.04,5.042563798,37.06874503,3.131472929,35.00041797,60.17982489,5.69479346,75.14092119,0.689956332,0.25601179,43.92426373,1.44209186,55.59857013,0.052622978,0.988599855
TOX-34767,0,10.33798918,14.70270982,14.55440176,0.278593308,114.05,6.0219969,53.09551741,3.170894269,16.00200374,70.21063113,5.688008141,47.69616993,0.616257089,0.659378114,26.33466309,1.529993523,53.07926915,0.184936449,0.977883852
TOX-7750,1,10.9292208,14.7081618,14.54819682,0.268177354,142.03,5.011571877,41.23156683,3.286251006,8.006066239,55.12391084,5.66833881,47.40352512,0.614349776,0.996966175,36.23486819,1.397057419,52.08341356,0.148339122,0.987866948
TOX-45403,1,10.95357543,14.70103535,14.54327637,0.237362882,76.05,6.028257138,48.32085998,3.205333166,8.029064592,72.84113099,5.692995246,18.74738413,0.559618442,0.987820159,51.28451423,1.378450502,49.83933219,0.088605984,0.977910205
TOX-62032,1,10.91307865,14.70681284,14.55328948,0.279640011,94.03,6.007631332,25.7180749,3.239107053,8.010149877,51.37281733,5.652774437,52.77376282,0.609411765,1.895300777,22.75672154,1.422658167,51.76751836,0.074655812,1.751132651
TOX-1774,1,10.95382956,14.70118911,14.54349954,0.252824004,22.05,6.028252994,43.71724817,3.18138822,8.028926808,66.0851068,5.692503719,25.67112133,0.556756757,0.987162442,37.70943564,1.426902317,48.9605832,0.024056261,0.977851531
TOX-61865,0,10.94170955,14.70251453,14.54578983,0.304742132,104.05,6.022016271,24.24298552,4.022984049,17.00110264,54.87307881,5.680664444,0.0,0.568830442,0.77401072,67.4676007,1.61068474,51.681089,0.184262337,0.972875559
TOX-61062,0,10.94777553,14.6967134,14.55923907,0.302090377,79.03,5.129633544,24.00845084,3.259276452,8.012229602,43.74385989,5.68590426,28.25472366,0.591160221,1.857069179,18.40509474,1.467549308,50.90738736,0.091535582,0.987816925
TOX-41369,0,10.95331279,14.70271112,14.54372768,0.245533946,58.03,6.021926484,36.98611508,3.165004586,8.02201751,59.88176917,5.692978938,17.14043553,0.614349776,0.987987429,37.91542917,1.332332196,51.17398336,0.111131956,0.977990859
TOX-2494,1,10.95050218,15.59189591,14.54411018,0.279206534,55.04,5.011373103,17.98942254,3.231420718,35.00142603,53.45861765,5.693161428,49.87383658,0.773399015,0.25507989,53.51544476,1.46525565,60.08679111,0.122895406,0.992541133
TOX-6576,1,10.99840454,14.7068201,13.62664598,0.383030576,94.09,6.006680768,25.20799512,4.158742965,17.0085681,21.49261288,5.742404342,0.0,0.559484718,0.76988486,0.0,1.708098664,38.4105663,0.696513988,0.991522064
TOX-61037,0,10.95424745,14.70120874,14.54326922,0.248122693,170.04,6.028336752,47.31502883,4.028821324,8.028997464,65.45241383,5.693941521,4.899909731,0.579787234,1.887643788,56.17206289,1.385755938,51.2773623,0.440940038,0.977975849
TOX-12450,1,10.94622457,14.70116133,14.5432714,0.238274886,134.04,6.028560264,43.21433259,4.034758161,8.029049494,73.13614818,5.685864452,11.82364693,0.593301435,0.98723153,31.01621821,1.364819593,51.98265883,0.165967552,0.977941485
TOX-14407,0,10.33557226,15.58933558,14.54804587,0.276396701,49.03,4.269196942,24.32926052,3.241281608,16.00221221,53.63508095,5.676004163,47.87621829,0.663043478,0.6309164,50.41055269,1.406157948,55.09393359,0.091238446,0.98716755
TOX-35233,0,10.95526948,14.70271026,14.5445317,0.213532719,73.03,6.021982141,39.37144693,4.033779524,8.022022264,78.12901338,5.694852987,68.68397373,0.633393829,0.98722391,52.64479994,1.250870608,51.18218553,0.064349876,0.97756112
TOX-71288,0,10.46461286,14.70510695,14.54513066,0.416141415,14.07,6.011483044,42.12166046,4.034246195,35.00041773,39.5153431,5.855422808,21.01723896,0.631756757,0.252312649,6.420821623,2.021607085,56.65793043,0.08660254,0.984902818
TOX-4436,1,10.25007819,14.70177759,14.54510115,0.36828439,156.08,6.023283317,67.36950935,4.033698673,16.10101534,58.95107185,5.71215193,0.0,0.539267016,0.563803511,16.36700251,1.889034867,50.86351192,0.366529987,0.977292351
TOX-31880,0,10.46253857,14.70314075,14.56433634,0.402462776,163.12,6.015324541,54.43775534,4.028527211,15.01087632,54.88550686,5.761453077,19.47568272,0.458715596,0.541102298,0.0,2.047514417,41.3087404,0.202314327,0.981859222
TOX-19418,1,10.93275235,15.5925134,14.54326871,0.186064397,286.01,5.010015628,24.53417895,3.234581004,7.029619727,86.10998046,5.672449013,89.83870173,0.696261682,1.887137144,84.50188896,1.103499067,55.42152012,0.152180293,1.73439477
TOX-21155,0,10.96082807,14.7027097,14.54355076,0.30644429,14.03,6.021901021,18.99669254,3.131112681,8.022036547,41.60859433,5.699625962,6.578935684,0.583577713,1.948672831,12.13273414,1.473186468,50.48119857,0.032075015,0.95727942
TOX-6480,0,10.46187992,13.30411743,17.42477236,0.27046785,233.1,7.004059119,55.54702687,4.12403972,15.01117637,103.3372042,5.703335327,4.523747162,0.507761966,0.540217036,56.594876,1.610418674,49.30183444,0.343514928,0.976938434
TOX-68499,1,10.31970192,14.69995854,14.54494478,0.343691425,76.12,6.025482275,72.30259989,4.038715635,16.01335457,65.38792677,5.738765844,5.316788604,0.455525606,0.637765707,6.420821623,1.887502814,44.92595607,0.211032657,0.967468987
TOX-15776,0,10.97771006,14.70271098,14.54373375,0.353532876,21.08,6.021950485,36.98611508,3.318548781,17.0052099,46.96932511,5.719985539,24.06417273,0.568907157,0.772779671,13.08951281,1.827738453,55.25538209,0.157361677,0.977734188
TOX-27099,1,10.31140126,14.70681335,14.55328911,0.337338468,79.04,6.007629389,19.1733185,3.20367016,16.00450226,47.11177723,5.730843839,21.75562318,0.605405405,0.650326532,36.2723462,1.638783867,53.46868797,0.204947158,1.779852821
TOX-75081,1,10.95350314,15.58656951,14.55652305,0.395721885,13.05,4.238713048,5.959554569,3.17762239,17.0021379,33.77302721,5.694551938,5.316788604,0.567931457,0.772904064,17.69618563,1.764694686,51.61138608,0.024056261,0.972848327
TOX-6588,1,10.95440903,14.70010243,14.55243495,0.228883488,450.19,6.033515976,158.7659013,3.22479912,8.034873223,175.0821819,5.693948855,20.93434433,0.517942584,0.987131639,55.71819979,1.594353003,47.76738335,0.161460522,0.977219321
TOX-61385,1,10.91560208,14.70249344,14.54029194,0.252475669,109.03,6.022026289,13.01697727,3.26616582,8.022158616,59.03845786,5.654808109,5.316788604,0.605210421,0.997572079,24.97437738,1.361428949,52.38154207,0.150673184,0.977982906
TOX-20647,1,10.92119644,14.70120878,14.54390235,0.248122693,70.04,6.028338029,42.2168936,4.029038375,8.028997458,65.45241383,5.660828527,16.74077837,0.579787234,0.988734745,19.88931523,1.385755938,51.2773623,0.096624737,0.97783846
TOX-6127,0,11.02246752,14.7081647,13.62320256,0.231425203,34.01,5.006094847,11.21049378,4.117693475,8.006079839,35.84969153,5.76212881,20.7712116,0.62992126,0.992313726,36.01035185,1.124259237,50.3798714,0.654591961,0.991929344
TOX-32865,0,11.13871771,14.70123701,14.54389777,0.320769513,10.04,6.028076787,49.32669114,3.037621541,8.028882777,30.05597832,5.876268366,0.0,0.471153846,0.99539693,7.047671983,1.507757761,44.08276663,0.0,0.972833096
TOX-55091,0,10.93610603,14.70139126,14.55116375,0.269254849,163.04,6.028112777,35.63562502,3.32854684,8.029059518,61.72480359,5.675269828,34.58984778,0.590225564,0.987935094,31.01621821,1.451907615,51.3258854,0.168556905,0.977661147
TOX-27948,1,10.95171391,14.70681842,14.53780413,0.265463735,17.03,6.007547982,13.15163837,3.212574152,17.0011023,50.87774637,5.691976339,13.8474744,0.614265928,0.773995922,37.58550086,1.403082616,53.01487557,0.024056261,0.987143679
TOX-77408,1,11.08678722,14.70177806,14.54707218,0.234598194,134.06,6.023237512,96.35864686,3.178429677,8.023287708,83.04458214,5.823680665,9.799819462,0.575,0.993942507,58.78604932,1.396843698,48.37046484,0.208113883,0.977254286
TOX-72134,0,10.29259087,14.70468397,13.64185342,0.354659219,10.05,6.014561122,18.96661754,4.029432425,16.01098294,37.09187436,5.887652478,0.0,0.579470199,0.486446175,25.2291992,1.667054278,53.32120494,0.0,0.984876693
TOX-69252,1,10.33722946,14.70816167,14.54453756,0.263744856,61.03,5.013056656,30.14362192,3.179915569,16.00200378,61.21164639,5.693926562,50.18445917,0.652267819,0.66064786,63.33518962,1.413026781,55.40150791,0.055555556,0.988252576
TOX-62918,1,10.9355583,14.70270559,14.54444856,0.282017616,58.04,6.021947752,18.45587436,3.276359443,17.00110182,55.57156169,5.674683404,30.54741868,0.601041029,0.767893813,67.85093393,1.500877475,52.70955066,0.080542196,0.977867112
TOX-60717,1,10.31140142,14.70251668,14.54327844,0.281755727,114.04,6.021988077,36.98643142,3.19414321,16.00450305,61.79408584,5.692180508,4.899909731,0.619318182,0.650325389,23.08590144,1.509520961,54.16369207,0.145759943,0.978040417
TOX-3268,1,10.94717033,14.70271071,14.54373849,0.230648495,64.03,6.021928478,29.9384431,3.230429141,8.022019825,67.18244495,5.686007764,43.12064407,0.62295082,0.987776006,57.32635506,1.295024378,51.20434695,0.088605984,0.97790905
TOX-43076,1,10.93095541,14.70031203,13.64530977,0.261708797,304.1,6.025000312,67.48429771,4.033882947,8.031119091,71.64901908,5.670284569,0.0,0.476718404,0.993061587,13.8474744,1.506104684,46.26158222,0.129557167,0.972412117
TOX-31771,0,11.06351154,14.70069906,14.54389845,0.317358707,13.04,6.028516925,43.39652672,3.162359618,8.029179844,35.72329501,5.800589922,0.0,0.5,0.987937589,13.97140918,1.525655942,46.95163944,0.045643546,0.977289474
TOX-50917,0,11.02724779,14.7068187,14.54328361,0.200049078,163.02,6.007530642,29.81837452,4.029654007,8.010060007,73.40118255,5.766644671,4.899909731,0.647887324,1.824530066,56.78156345,1.166864269,50.85014073,0.295026182,1.824530066
TOX-57205,1,10.96035659,14.70177808,14.55227344,0.268309982,191.06,6.023221356,40.91563806,3.29203477,8.023289677,75.89348056,5.698257528,10.21669833,0.575,0.995399915,50.55107889,1.514302951,50.03216245,0.201955629,0.977238118
TOX-20955,0,10.94677379,14.705651,14.56446194,0.324785008,17.04,6.009047761,13.71667951,3.180756513,8.01225301,44.84174592,5.685478083,0.0,0.55971897,0.98794262,30.69594294,1.577799397,48.84384587,0.024056261,0.911223682
TOX-4408,1,10.98922309,14.70055564,13.64364177,0.227277404,277.06,6.028300728,51.48799797,4.120634936,8.029659835,78.53871293,5.72880101,6.9237372,0.542168675,0.995946141,74.69339565,1.347922584,50.11275661,0.408656716,0.957488829
TOX-47183,1,10.94591049,14.70584397,14.54935665,0.22358226,159.05,6.011454574,38.68396927,3.217858304,8.014163982,88.87482155,5.684631785,38.11294267,0.585430464,0.987144496,68.50231053,1.351419297,51.49121766,0.072840444,0.987143615
TOX-29819,1,10.95258949,14.70145901,14.54368072,0.283800215,64.05,6.028330758,36.73138541,3.230094218,17.00110272,59.95160712,5.692151145,17.14043553,0.574576727,0.773999623,44.36077703,1.549387869,51.6656809,0.088605984,0.977865667
TOX-62621,1,10.94510035,15.58605399,14.55724397,0.297986966,89.04,5.042506289,19.04906738,3.258507122,35.00041787,50.73559209,5.685760538,43.68865998,0.686075949,0.256015161,58.80650044,1.5031637,55.51294185,0.111284183,0.993875794
TOX-4025,0,11.03737805,14.701218,13.64266355,0.264013833,13.03,6.022010563,21.78341089,4.02391275,8.028745423,37.12369662,5.776715872,0.0,0.526315789,0.987989908,19.26246487,1.30797636,47.93189043,0.088388348,0.972898518
TOX-35041,0,10.95337657,14.70241494,14.54140651,0.278224709,61.05,6.022017118,36.31115271,3.231650553,8.02225619,57.60354151,5.69204179,10.63357721,0.543859649,0.988939511,18.05064018,1.500275945,49.04721362,0.055306261,0.977841128
TOX-1798,0,10.91333688,15.59209402,14.54389991,0.196581558,124.01,5.009728009,11.94758171,4.022102843,7.031489938,71.86467973,5.652991313,99.44883107,0.691860465,0.989557736,39.92546536,1.115094214,55.01243032,0.079611817,0.989352367
TOX-22498,0,10.95288797,14.70051506,14.54327287,0.295165183,67.07,6.02887891,68.32370001,3.181426134,8.029911968,54.65506356,5.692322375,0.0,0.485294118,0.997571935,18.19910121,1.581362817,47.03177643,0.069699808,0.977201477
TOX-35119,0,10.98803225,14.69976977,14.56635858,0.279487954,282.13,6.031979411,77.83687238,3.331590427,8.032577679,105.1899351,5.7237302,14.95193556,0.5129683,0.987862324,30.81022468,1.701372533,46.40636137,0.109946515,0.977056934
TOX-18722,1,10.95371364,14.70064068,14.54374186,0.250810631,79.06,6.028546787,48.12407333,3.205315134,8.029341423,75.22970768,5.692497744,17.14043553,0.549848943,0.987934995,44.48471182,1.456546355,49.38541853,0.103113203,0.977211841
TOX-8197,0,10.33754365,14.69873682,14.55744367,0.305668661,29.11,6.035443791,52.55531087,3.236259364,16.00200536,81.13555548,5.747993928,9.967957042,0.501867995,0.660645926,39.45683375,1.767180483,47.84760017,0.014433757,0.957399286
TOX-36693,0,10.94629326,14.70178585,14.54811259,0.260064145,219.07,6.023385489,84.16472763,4.034855368,8.023604755,86.18015806,5.685627886,15.11660807,0.56626506,1.891660373,11.12690298,1.523450817,49.91460881,0.184686888,0.97732058
