TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value (g/kg),Toxicity Value (mg/kg),MW,Toxicity molar kg unit,pLD50 (molar kg unit)
TOX-62332,,"3-(2,3-dihydro-1,4-benzodioxin-3-ylmethylamino)-N-methylpropanamide",3064425,CNC(=O)CCNCC1COc2ccccc2O1,ZTWTVQAXEPWJMT-UHFFFAOYSA-N,89.99712342,0.089997123,250.1317424,0.000359799,3.44394018
TOX-6238,Propivan,2-(diethylamino)ethyl 2-phenylpentanoate,101611,CCCC(C(=O)OCCN(CC)CC)c1ccccc1,DQFCPAIGWCDSJM-UHFFFAOYSA-N,19.99942321,0.019999423,277.2041791,7.21469E-05,4.141782303
TOX-62538,,4-[2-(dibutylamino)ethoxy]pyrimidin-2-amine,3025151,CCCCN(CCCC)CCOc1ccnc(N)n1,QOKOFSWPBFMPCP-UHFFFAOYSA-N,45.99844587,0.045998446,266.2106615,0.00017279,3.762482286
TOX-62540,,4-[2-(diethylamino)ethoxy]pyrimidin-2-amine,3025152,CCN(CC)CCOc1ccnc(N)n1,WGNULDMOVQJCAF-UHFFFAOYSA-N,173.9991727,0.173999173,210.1480612,0.000827984,3.081978204
TOX-62541,,4-[2-[bis(2-methylpropyl)amino]ethoxy]pyrimidin-2-amine,3025153,CC(C)CN(CCOc1ccnc(N)n1)CC(C)C,PCQHIQNBBCVCED-UHFFFAOYSA-N,15.99945943,0.015999459,266.2106615,6.01007E-05,4.221120135
TOX-62542,,4-[2-(dimethylamino)ethoxy]pyrimidin-2-amine,3025154,CN(C)CCOc1ccnc(N)n1,DJPLUEGVLBIDTL-UHFFFAOYSA-N,439.983098,0.439983098,182.1167611,0.00241594,2.616913924
TOX-6268,Amprotropine,"[3-(diethylamino)-2,2-dimethylpropyl] 3-hydroxy-2-phenylpropanoate",8645,CCN(CC)CC(C)(C)COC(=O)C(CO)c1ccccc1,ORXLOAFNULMXBG-UHFFFAOYSA-N,24.99723518,0.024997235,307.2147438,8.13673E-05,4.089550078
TOX-6281,Chloropyrilene,"N'-[(5-chlorothiophen-2-yl)methyl]-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine",8993,CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,XAEXSWVTEJHRMH-UHFFFAOYSA-N,86.48859691,0.086488597,295.0909963,0.000293091,3.532997107
TOX-6286,Piperoxan,"1-(2,3-dihydro-1,4-benzodioxin-3-ylmethyl)piperidine",6040,c1ccc2c(c1)OCC(CN1CCCCC1)O2,LYKMMUBOEFYJQG-UHFFFAOYSA-N,34.99984997,0.03499985,233.1415788,0.000150123,3.82355355
TOX-6330,,2-[ethyl(2-hydroxyethyl)amino]ethanol,8769,CCN(CCO)CCO,AKNUHUCEWALCOI-UHFFFAOYSA-N,199.9984984,0.199998498,133.1102787,0.001502502,2.823184858
TOX-6383,malonic acid,propanedioic acid,867,O=C(O)CC(=O)O,OFOBLEOULBTSOW-UHFFFAOYSA-N,659.9936583,0.659993658,104.0109586,0.006345424,2.197539336
TOX-63911,,(2-pyrrolidin-1-ylcyclohexyl) N-(3-pentoxyphenyl)carbamate,12805573,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,HVYGHQWGUABUST-UHFFFAOYSA-N,2.949803082,0.002949803,374.2569429,7.8818E-06,5.103376841
TOX-6416,Protoveratrine,"[16,17-diacetyloxy-10,12,14,23-tetrahydroxy-6,10,19-trimethyl-13-(2-methylbutanoyloxy)-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl] 2-hydroxy-2-methylbutanoate",4974,CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)CC)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O,HYTGGNIMZXFORS-UHFFFAOYSA-N,0.023498579,2.35E-05,793.4248557,2.96E-08,7.528464201
TOX-6482,SCHRADAN,N-[bis(dimethylamino)phosphoryloxy-(dimethylamino)phosphoryl]-N-methylmethanamine,9037,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,SZKKRCSOSQAJDE-UHFFFAOYSA-N,5.999937125,0.005999937,286.1323639,2.09691E-05,4.678420283
TOX-6497,phenylpropanolamine,2-amino-1-phenylpropan-1-ol,4786,CC(N)C(O)c1ccccc1,DLNKOYKMWOXYQA-UHFFFAOYSA-N,50.00033066,0.050000331,151.099714,0.00033091,3.480290766
TOX-6535,,"benzo[b][1,4]benzoxazepine",9213,C1=Nc2ccccc2Oc2ccccc21,NPUACKRELIJTFM-UHFFFAOYSA-N,25.99986682,0.025999867,195.0684139,0.000133286,3.875215829
TOX-6536,ACRIDINE,acridine,9215,c1ccc2nc3ccccc3cc2c1,DZBUGLKDJFMEHC-UHFFFAOYSA-N,99.99888417,0.099998884,179.0734993,0.000558424,3.253036166
TOX-6613,,"11-[3-(dimethylamino)propyl]-5,6-dihydrobenzo[b][1]benzazepin-3-ol",108051,CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,ROTCPJFWLNDKHU-UHFFFAOYSA-N,12.49940961,0.01249941,296.1888634,4.22008E-05,4.374679225
TOX-6625,Acetamidoeugenol,"N,N-diethyl-2-(2-methoxy-4-prop-2-enylphenoxy)acetamide",67538,C=CCc1ccc(OCC(=O)N(CC)CC)c(OC)c1,AXNKGLDCLYLVLQ-UHFFFAOYSA-N,54.99920687,0.054999207,277.1677936,0.000198433,3.702386338
TOX-6644,PARAOXON,diethyl (4-nitrophenyl) phosphate,9395,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,WYMSBXTXOHUIGT-UHFFFAOYSA-N,0.299992369,0.000299992,275.0558738,1.0907E-06,5.962310716
TOX-6655,pimethixene,1-methyl-4-thioxanthen-9-ylidenepiperidine,4822,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,NZLVRVYNQYGMAB-UHFFFAOYSA-N,17.99785301,0.017997853,293.1238206,6.14002E-05,4.211830412
TOX-6854,Benhepazone,1-benzylcyclohepta[d]imidazol-2-one,9689,O=c1nc2cccccc-2n1Cc1ccccc1,PUDJZXFLQHLFGS-UHFFFAOYSA-N,29.99949212,0.029999492,236.094963,0.000127065,3.895972819
TOX-68842,,N-[5-(diaminomethylideneamino)-1-oxopentan-2-yl]-1-[2-(methylamino)-3-phenylpropanoyl]pyrrolidine-2-carboxamide,14632458,CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(C=O)CCCNC(=N)N,KAGLWQUWUNBAOO-UHFFFAOYSA-N,39.99750319,0.039997503,416.2535889,9.60893E-05,4.017325109
TOX-6975,,methyl 4-fluorobutanoate,9841,COC(=O)CCCF,ZVGDFKFLRMGSFF-UHFFFAOYSA-N,0.099997503,1.00E-04,120.0586577,8.329E-07,6.079404328
TOX-7078,Methyl fluoroacetate,methyl 2-fluoroacetate,9959,COC(=O)CF,RJBYSQHLLIHSLT-UHFFFAOYSA-N,0.200002172,0.000200002,92.02735762,2.1733E-06,5.66288224
TOX-7193,,"2,6-dimethyl-19-oxa-17-azapentacyclo[14.2.1.02,14.03,11.06,10]nonadecan-8-ol",12315226,CC12CCC3C(CCC4CC5NCC(O5)C43C)C1CC(O)C2,HJCSQOSWSRPBOU-UHFFFAOYSA-N,1.000124402,0.001000124,305.2354792,3.2766E-06,5.484580989
TOX-72300,Clofexamide,2-(4-chlorophenoxy)-N-[2-(diethylamino)ethyl]acetamide,28554,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,UORGKWWJEQDTGX-UHFFFAOYSA-N,166.995895,0.166995895,284.1291556,0.000587746,3.230810005
TOX-72316,mefexamide,N-[2-(diethylamino)ethyl]-2-(4-methoxyphenoxy)acetamide,4045,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,HUNIPYLVUPMFCZ-UHFFFAOYSA-N,134.996148,0.134996148,280.1786926,0.000481822,3.317113728
TOX-72434,,"16-methoxy-5-oxa-10-azatetracyclo[8.7.0.01,13.02,7]heptadeca-2(7),13-dien-4-one",222907,COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1,ALSKYCOJJPXPFS-UHFFFAOYSA-N,2.509907152,0.002509907,275.1521435,9.1219E-06,5.039915244
TOX-72464,Delavaconitine,"(11-ethyl-5,8-dihydroxy-6,16-dimethoxy-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl) benzoate",121441,CCN1CC2CCC(OC)C34C2CC(C13)C1(O)CC(OC)C2(O)CC4C1C2OC(=O)c1ccccc1,HPXCSFGRIIAHER-UHFFFAOYSA-N,4.999678481,0.004999678,497.277738,1.00541E-05,4.997656941
TOX-72505,Propanidid,propyl 2-[4-[2-(diethylamino)-2-oxoethoxy]-3-methoxyphenyl]acetate,15004,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,KEJXLQUPYHWCNM-UHFFFAOYSA-N,74.9964436,0.074996444,337.188923,0.000222417,3.65283263
TOX-7252,,"5-bromo-N,N-diethyl-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",627310,CCN(CC)C(=O)C1C=C2c3cccc4[nH]c(Br)c(c34)CC2N(C)C1,VKRAXSZEDRWLAG-UHFFFAOYSA-N,5.999463142,0.005999463,401.1102745,1.49571E-05,4.825151397
TOX-7254,,"N-ethyl-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",101704,CCNC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,VEBWTGYUIBTVNR-UHFFFAOYSA-N,0.900042657,0.000900043,295.1684623,3.0493E-06,5.51580686
TOX-72651,,"(7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl)-pyrrolidin-1-ylmethanone",54301816,CN1CC(C(=O)N2CCCC2)C=C2c3cccc4[nH]cc(c34)CC21,SETDYMMXQQXCRP-UHFFFAOYSA-N,0.399970133,0.00039997,321.1841124,1.2453E-06,5.904726492
TOX-72658,,"N-[(4,7-dimethyl-6,6a,8,9,10,10a-hexahydroindolo[4,3-fg]quinolin-9-yl)methyl]-2-methylpropanamide",78172221,CC(C)C(=O)NCC1CC2c3cccc4c3c(cn4C)CC2N(C)C1,XLAFTMYBZIKQER-UHFFFAOYSA-N,7.500375571,0.007500376,339.2310625,2.21099E-05,4.655412602
TOX-72682,,"ethyl N-[(7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinolin-9-yl)methyl]carbamate",12852157,CCOC(=O)NCC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,MPYLLEFSSGNSNY-UHFFFAOYSA-N,3.99965794,0.003999658,327.194677,1.22241E-05,4.912783379
TOX-72803,,"12-hydroxy-5,13,25-trimethylspiro[2,10,16,23-tetraoxatetracyclo[22.2.1.03,8.08,25]heptacosa-4,18,20-triene-26,2'-oxirane]-11,17,22-trione",104830,CC1=CC2OC3CC4OC(=O)C=CC=CC(=O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1,NLUGUZJQJYVUHS-UHFFFAOYSA-N,0.54004298,0.000540043,502.2202827,1.0753E-06,5.968465923
TOX-72878,,"2-[[4,8-dihydroxy-5-(4-methyl-2-sulfoanilino)-9,10-dioxoanthracen-1-yl]amino]-5-methylbenzenesulfonic acid",76676,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2c(O)ccc(Nc4ccc(C)cc4S(=O)(=O)O)c2C3=O)c(S(=O)(=O)O)c1,DOXXOFOESSOQBZ-UHFFFAOYSA-N,12.99953163,0.012999532,610.0715869,2.13082E-05,4.671453094
TOX-73029,Tetramethylsuccinonitrile,"2,2,3,3-tetramethylbutanedinitrile",18745,CC(C)(C#N)C(C)(C)C#N,ZVQXQPNJHRNGID-UHFFFAOYSA-N,19.99882522,0.019998825,136.1000484,0.000146942,3.832853795
TOX-73049,Metabutoxycaine,2-(diethylamino)ethyl 3-amino-2-butoxybenzoate,19247,CCCCOc1c(N)cccc1C(=O)OCCN(CC)CC,LJQWYEFHNLTPBZ-UHFFFAOYSA-N,16.99878736,0.016998787,308.2099928,5.51533E-05,4.258428774
TOX-73053,,"5-ethyl-5-(4-methylpent-3-en-2-yl)-1,3-diazinane-2,4,6-trione",19251,CCC1(C(C)C=C(C)C)C(=O)NC(=O)NC1=O,VELIJARCYHAWJO-UHFFFAOYSA-N,19.99941247,0.019999412,238.1317424,8.39847E-05,4.075800052
TOX-73112,,bis(2-ethylhexoxy)-oxophosphanium,6327514,CCCCC(CC)CO[PH](=O)OCC(CC)CCCC,ZLMKQJQJURXYLC-UHFFFAOYSA-N,99.66811027,0.09966811,306.2323816,0.000325466,3.487494888
TOX-7330,,3-pyrrolidin-2-ylpyridine,412,c1cncc(C2CCCN2)c1,MYKUKUCHPMASKF-UHFFFAOYSA-N,2.999817827,0.002999818,148.1000484,2.02553E-05,4.693460319
TOX-73422,,"6-[(2-carboxy-2-thiophen-3-ylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",5471,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,OHKOGUYZJXTSFX-UHFFFAOYSA-N,7999.271661,7.999271661,384.0449782,0.020828997,1.681331645
TOX-73643,Laevuflex,"2-(hydroxymethyl)oxane-2,3,4,5-tetrol",3426,OCC1(O)OCC(O)C(O)C1O,LKDRXBCSQODPBY-UHFFFAOYSA-N,13350.29641,13.35029641,180.0633881,0.074142204,1.129934509
TOX-73711,Dibozane,"1,4-bis(2,3-dihydro-1,4-benzodioxin-3-ylmethyl)piperazine",94342,c1ccc2c(c1)OCC(CN1CCN(CC3COc4ccccc4O3)CC1)O2,PDDQPUUOEBGDSN-UHFFFAOYSA-N,43.00449721,0.043004497,382.1892573,0.000112522,3.948764601
TOX-73748,,"N-(2,6-dimethylphenyl)-1-azabicyclo[2.2.2]octane-3-carboxamide",129640,Cc1cccc(C)c1NC(=O)C1CN2CCC1CC2,HCIRLKXASKPUHN-UHFFFAOYSA-N,8.499835502,0.008499836,258.1732133,0.000032923,4.482500659
TOX-7405,Mustard gas,1-chloro-2-(2-chloroethylsulfanyl)ethane,10461,ClCCSCCCl,QKSKPIVNLNLAAV-UHFFFAOYSA-N,1.099993086,0.001099993,157.9723766,6.9632E-06,5.157191197
TOX-74071,,"N,N-diethyl-2-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenylideneamino)oxyethanamine",32956,CCN(CC)CCON=c1c2ccccc2ccc2ccccc12,MQXTUDRUBYKIAB-UHFFFAOYSA-N,11.99865183,0.011998652,320.1888634,3.74737E-05,4.426273771
TOX-74086,,"6-[8-(3,4-dihydroxy-2,4,5-trimethyloxolan-2-yl)-7-methylocta-1,3,5,7-tetraenyl]-4-methoxy-5-methylpyran-2-one",293275,COc1cc(=O)oc(C=CC=CC=CC(C)=CC2(C)OC(C)C(C)(O)C2O)c1C,JLSVDPQAIKFBTO-UHFFFAOYSA-N,5.000161499,0.005000161,402.2042387,1.24319E-05,4.905462611
TOX-7440,Prodromine,"3-methyl-9-(2-morpholin-4-ylethoxy)-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",521308,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,GPFAJKDEDBRFOS-UHFFFAOYSA-N,299.9977419,0.299997742,398.2205574,0.000753346,3.12300569
TOX-7451,Ergokryptine,"N-[2-hydroxy-7-(2-methylpropyl)-5,8-dioxo-4-propan-2-yl-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",99049,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,YDOTUXAWKBPQJW-UHFFFAOYSA-N,0.949983498,0.000949983,575.3107694,1.6513E-06,5.782186442
TOX-7495,,"3,4,5-trimethyl-6,8-dioxo-3,4-dihydroisochromene-7-carboxylic acid",54429206,CC1=C2C(=COC(C)C2C)C(=O)C(C(=O)O)C1=O,WGHFZLWVTJTRML-UHFFFAOYSA-N,19.00000001,0.019,250.0841235,7.59744E-05,4.11933252
TOX-7499,Iodomethamate,"3,5-diiodo-1-methyl-4-oxopyridine-2,6-dicarboxylic acid",68212,Cn1c(C(=O)O)c(I)c(=O)c(I)c1C(=O)O,QXXSPCOLSLNNNE-UHFFFAOYSA-N,5100.022725,5.100022725,448.8257183,0.011363036,1.944505623
TOX-7509,Psilocybine,[3-[2-(dimethylamino)ethyl]-1H-indol-4-yl] dihydrogen phosphate,10624,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,QVDSEJDULKLHCG-UHFFFAOYSA-N,12.99990852,0.012999909,284.0925937,4.57594E-05,4.339519616
TOX-7510,PSILOCIN,3-[2-(dimethylamino)ethyl]-1H-indol-4-ol,4980,CN(C)CCc1c[nH]c2cccc(O)c12,SPCIYGNTAMCTRO-UHFFFAOYSA-N,6.999897198,0.006999897,204.1262631,0.000034292,4.464807223
TOX-7519,Pyrathiazine,10-(2-pyrrolidin-1-ylethyl)phenothiazine,10646,c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1,KJKJUXGEMYCCJN-UHFFFAOYSA-N,35.99526376,0.035995264,296.1347196,0.00012155,3.915243968
TOX-7534,pyridoxamine,4-(aminomethyl)-5-(hydroxymethyl)-2-methylpyridin-3-ol,1052,Cc1ncc(CO)c(CN)c1O,NHZMQXZHNVQTQA-UHFFFAOYSA-N,699.9750296,0.69997503,168.0898776,0.00416429,2.380459013
TOX-7582,ETAFEDRINE,2-[ethyl(methyl)amino]-1-phenylpropan-1-ol,10734,CCN(C)C(C)C(O)c1ccccc1,IRVLBORJKFZWMI-UHFFFAOYSA-N,69.99637851,0.069996379,193.1466642,0.0003624,3.440811641
TOX-75862,,2-[2-chloroethyl(methyl)amino]ethanol,103983,CN(CCO)CCCl,DOIGXYACGZWLMR-UHFFFAOYSA-N,11.99999999,0.012,137.0607417,8.75524E-05,4.057731832
TOX-7596,,2-chloro-1-phenylethanone,10757,O=C(CCl)c1ccccc1,IMACFCSSMIZSPP-UHFFFAOYSA-N,29.99883568,0.029998836,154.0185425,0.000194774,3.71046861
TOX-7604,,3-(2-methylpiperidin-1-yl)propyl cyclohexanecarboxylate,115672,CC1CCCCN1CCCOC(=O)c1ccccc1,LWBAYRVWDMTLKC-UHFFFAOYSA-N,19.65845112,0.019658451,261.172879,7.52699E-05,4.123378779
TOX-76043,,"N,N-bis(2-chloroethyl)-2-ethenylsulfonylethanamine",115970,C=CS(=O)(=O)CCN(CCCl)CCCl,ILSOXKMICJIDOD-UHFFFAOYSA-N,2.549941196,0.002549941,259.0200551,9.8446E-06,5.006803226
TOX-76268,,"N-(7-butan-2-yl-4-ethyl-2-hydroxy-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",53462915,CCC(C)C1C(=O)N2CCCC2C2(O)OC(CC)(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)C(=O)N12,CSCHZSGPMAJLID-UHFFFAOYSA-N,90.002724,0.090002724,561.2951193,0.000160348,3.794935612
TOX-7627,fusaric acid,5-butylpyridine-2-carboxylic acid,3442,CCCCc1ccc(C(=O)O)nc1,DGMPVYSXXIOGJY-UHFFFAOYSA-N,150.0008369,0.150000837,179.0946287,0.000837551,3.076988879
TOX-7639,,2-chloro-N-(2-chloroethyl)-N-ethylethanamine,10848,CCN(CCCl)CCCl,UQZPGHOJMQTOHB-UHFFFAOYSA-N,1.999964722,0.001999965,169.0425048,1.18311E-05,4.926973584
TOX-7640,,8-azabicyclo[3.2.1]octan-3-ol,68147,OC1CC2CCC(C1)N2,YYMCYJLIYNNOMK-UHFFFAOYSA-N,49.99724818,0.049997248,127.099714,0.00039337,3.405198472
TOX-76624,,"2-(5-methoxy-2-methyl-1H-indol-3-yl)-N,N-dimethylethanamine",49756,COc1ccc2[nH]c(C)c(CCN(C)C)c2c1,ACEHBQPPDDGCGZ-UHFFFAOYSA-N,21.99933712,0.021999337,232.1575633,9.47604E-05,4.023373242
TOX-76698,,1-[ethoxy(2-phenylethenyl)phosphoryl]oxy-4-nitrobenzene,3051179,CCOP(=O)(C=Cc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,LOAAVSXIKWMBQK-UHFFFAOYSA-N,1.229963095,0.001229963,333.0766092,3.6927E-06,5.432652054
TOX-7740,,4-methyl-1-propan-2-ylbicyclo[3.1.0]hexan-3-one,11027,CC1C(=O)CC2(C(C)C)CC12,USMNOWBWPHYOEA-UHFFFAOYSA-N,0.030998575,3.10E-05,152.1201151,2.038E-07,6.690844916
TOX-7755,Pavatrin,2-(diethylamino)ethyl 9H-fluorene-9-carboxylate,11059,CCN(CC)CCOC(=O)C1c2ccccc2-c2ccccc21,SHLRAXTXBZMDPP-UHFFFAOYSA-N,15.99953458,0.015999535,309.172879,5.17495E-05,4.286094041
TOX-7756,Thiphenamil,"S-[2-(diethylamino)ethyl] 2,2-diphenylethanethioate",11061,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,WHLUQAYNVOGZST-UHFFFAOYSA-N,19.0004061,0.019000406,327.1656854,5.80758E-05,4.236004863
TOX-7774,Neutral Red Base,"8-N,8-N,3-trimethylphenazine-2,8-diamine",11106,Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N,GLVRJEJEXGVOMJ-UHFFFAOYSA-N,96.59578865,0.096595789,252.1374965,0.000383108,3.416679244
TOX-7783,Perilla ketone,1-(furan-3-yl)-4-methylpentan-1-one,68381,CC(C)CCC(=O)c1ccoc1,LVHLZMUFIYAEQB-UHFFFAOYSA-N,14.00000001,0.014,166.0993797,8.42869E-05,4.074239975
TOX-7792,,"4-[2-(dimethylamino)-1-hydroxyethyl]benzene-1,2-diol",11139,CN(C)CC(O)c1ccc(O)c(O)c1,RLATYNCITHOLTJ-UHFFFAOYSA-N,2.499949298,0.002499949,197.1051933,1.26833E-05,4.896766867
TOX-7800,trichlormethine,"2-chloro-N,N-bis(2-chloroethyl)ethanamine",5561,ClCCN(CCCl)CCCl,FDAYLTPAFBGXAB-UHFFFAOYSA-N,2.499657748,0.002499658,203.0035324,1.23134E-05,4.909623046
TOX-7822,METHANESULFONYL FLUORIDE,methanesulfonyl fluoride,11207,CS(=O)(=O)F,KNWQLFOXPQZGPX-UHFFFAOYSA-N,3.370068709,0.003370069,97.98377856,3.43941E-05,4.463515428
TOX-7836,,"N-[2-hydroxy-4-methyl-7-(2-methylpropyl)-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",275306,CC(C)CC1C(=O)N2CCCC2C2(O)OC(C)(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)C(=O)N12,NESVMZOPWPCFAU-UHFFFAOYSA-N,99.98977462,0.099989775,547.2794693,0.000182703,3.738253567
TOX-7887,,"1,6-bis(2-chloroethylamino)hexane-2,3,4,5-tetrol",11337,OC(CNCCCl)C(O)C(O)C(O)CNCCCl,MQXVYODZCMMZEM-UHFFFAOYSA-N,49.99967234,0.049999672,304.0956625,0.000164421,3.784043067
TOX-78879,,1-(2-hydroxyethyl)-4-phenylpiperidine-4-carbaldehyde,3022003,O=CC1(c2ccccc2)CCN(CCO)CC1,ZEBWWPGDMZRNRC-UHFFFAOYSA-N,59.9997428,0.059999743,233.1415788,0.000257353,3.589470345
TOX-7895,,4-tert-butyl-2-phenylphenol,11351,CC(C)(C)c1ccc(O)c(-c2ccccc2)c1,IYPYKRAEQZVXSC-UHFFFAOYSA-N,17.79929216,0.017799292,226.1357652,7.87106E-05,4.103966523
TOX-79366,,4-(4-formyl-4-phenylpiperidin-1-yl)butanenitrile,21149863,N#CCCCN1CCC(C=O)(c2ccccc2)CC1,MJJFFKAQFPGNNF-UHFFFAOYSA-N,29.99894674,0.029998947,256.1575633,0.000117111,3.931401176
TOX-79380,,1-[3-(diethylamino)propanoyl]-4-phenylpiperidine-4-carbaldehyde,3024403,CCN(CC)CCC(=O)N1CCC(C=O)(c2ccccc2)CC1,QOGHKTAUEOAMAW-UHFFFAOYSA-N,19.99715592,0.019997156,316.2150781,6.32391E-05,4.199014342
TOX-79402,,1-(2-morpholin-4-ylethyl)-4-phenylpiperidine-4-carbaldehyde,3024415,O=CC1(c2ccccc2)CCN(CCN2CCOCC2)CC1,DXNCWMMFFYIAHL-UHFFFAOYSA-N,99.99404796,0.099994048,302.1994281,0.000330888,3.480319488
TOX-79506,,4-phenyl-1-(2-piperidin-1-ylethyl)piperidine-4-carbaldehyde,3024479,O=CC1(c2ccccc2)CCN(CCN2CCCCC2)CC1,VDFSCYRXDJMMMR-UHFFFAOYSA-N,29.99540681,0.029995407,300.2201635,9.99114E-05,4.000385101
TOX-7965,,ethyl 6-fluorohexanoate,11518,CCOC(=O)CCCCCF,ARWCSVYFRYFFPQ-UHFFFAOYSA-N,0.199995068,0.000199995,162.1056079,1.2337E-06,5.908778753
TOX-7990,,2-fluoroethyl 6-fluorohexanoate,11580,O=C(CCCCCF)OCCF,PGJLRGDGBHMBSQ-UHFFFAOYSA-N,0.09999778,1.00E-04,180.0961861,5.552E-07,6.255514157
TOX-80271,,N-[3-methyl-1-(4-methylpent-3-enyl)piperidin-4-yl]-N-phenylpropanamide,3073882,CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)C)CC1C,OHWDJNXKJYQEIJ-UHFFFAOYSA-N,0.084,0.000084,328.2514636,2.559E-07,6.591927385
TOX-80325,,N-(1-but-3-enyl-3-methylpiperidin-4-yl)-N-phenylpropanamide,3074075,C=CCCN1CCC(N(C(=O)CC)c2ccccc2)C(C)C1,GSHVJFJRMLMIJR-UHFFFAOYSA-N,0.799877516,0.000799878,300.2201635,2.6643E-06,5.574416368
TOX-80326,,"N-[1-(3,4-dimethylpent-3-enyl)-3-methylpiperidin-4-yl]-N-phenylpropanamide",3074076,CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)C)CC1C,DCTDSQSKICPHDB-UHFFFAOYSA-N,0.059995271,6.00E-05,342.2671137,1.753E-07,6.756248153
TOX-80327,,N-[1-(4-chloropent-3-enyl)-3-methylpiperidin-4-yl]-N-phenylpropanamide,3074077,CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)Cl)CC1C,IKFXOJSVDKIILX-UHFFFAOYSA-N,0.039997936,4.00E-05,348.1968412,1.149E-07,6.939787246
TOX-80328,,N-[1-(4-chloro-3-methylpent-3-enyl)-3-methylpiperidin-4-yl]-N-phenylpropanamide,78301431,CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)Cl)CC1C,DAUUSDZVHHGBMF-UHFFFAOYSA-N,0.049993801,5.00E-05,362.2124913,0.000000138,6.860047266
TOX-80329,,N-[1-[2-(cyclohexen-1-yl)ethyl]-3-methylpiperidin-4-yl]-N-phenylpropanamide,3074079,CCC(=O)N(c1ccccc1)C1CCN(CCC2=CCCCC2)CC1C,LYBYICKVYDJKID-UHFFFAOYSA-N,0.07099239,7.10E-05,354.2671137,2.004E-07,6.698119042
